"pi -> RegularContinuedFraction by Chudnovsky_algorithm"
(2134,4)
(2135,16)
(2136,4)
(2137,2)
(2138,2)
(2139,7)
(2140,3)
(2141,1)
(2142,14)
(2143,2)
(2144,1)
(2145,2)
(2146,1)
(2147,3)
(2148,3)
(2149,1)
(2150,4)
(2151,1)
(2152,59)
(2153,1)
(2154,121)
(2155,9)
(2156,1)
(2157,2)
(2158,1)
(2159,11)
(2160,1)
(2161,20)
(2162,1)
(2163,9)
(2164,2)
(2165,1)
(2166,3)
(2167,391)
(2168,1)
(2169,2)
(2170,8)
(2171,3)
(2172,4)
(2173,1)
(2174,1)
(2175,3)
(2176,13)
(2177,1)
(2178,95)
(2179,2)
(2180,2)
(2181,4)
(2182,21)
(2183,1)
(2184,21)
(2185,2)
(2186,8)
(2187,13)
(2188,3)
(2189,1)
(2190,1)
(2191,1)
(2192,5)
(2193,1)
(2194,8)
(2195,1)
(2196,15)
(2197,1)
(2198,252)
(2199,3)
(2200,4)
(2201,2)
(2202,15)
(2203,1)
(2204,1)
(2205,1)
(2206,5)
(2207,2)
(2208,6)
(2209,11)
(2210,1)
(2211,10)
(2212,41)
(2213,1)
(2214,4)
(2215,2)
(2216,2)
(2217,1)
(2218,1)
(2219,1)
(2220,5)
(2221,1)
(2222,1)
(2223,1)
(2224,2)
(2225,2)
(2226,1)
(2227,1)
(2228,1)
(2229,2)
(2230,2)
(2231,1)
(2232,2)
(2233,2)
(2234,2)
(2235,2)
(2236,1)
(2237,24)
(2238,8)
(2239,21)
(2240,3)
(2241,3)
(2242,9)
(2243,14)
(2244,9)
(2245,1)
(2246,9)
(2247,3)
(2248,1)
(2249,2)
(2250,3)
(2251,2)
(2252,2)
(2253,2)
(2254,9)
(2255,1)
(2256,5)
(2257,3)
(2258,7)
(2259,1)
(2260,2)
(2261,1)
(2262,6)
(2263,1)
(2264,1)
(2265,3)
(2266,6)
(2267,1)
(2268,1)
(2269,1)
(2270,1)
(2271,1)
(2272,1)
(2273,1)
(2274,15)
(2275,2)
(2276,4)
(2277,1)
(2278,1)
(2279,7)
(2280,1)
(2281,2)
(2282,1)
(2283,1)
(2284,15)
(2285,2)
(2286,1)
(2287,5)
(2288,1)
(2289,1)
(2290,13)
(2291,1)
(2292,2)
(2293,1)
(2294,1)
(2295,1)
(2296,5)
(2297,2)
(2298,21)
(2299,1)
(2300,1)
(2301,1)
(2302,1)
(2303,13)
(2304,1)
(2305,1)
(2306,10)
(2307,1)
(2308,6)
(2309,2)
(2310,11)
(2311,1)
(2312,2)
(2313,7)
(2314,1)
(2315,7)
(2316,1)
(2317,16)
(2318,1)
(2319,4)
(2320,3)
(2321,1)
(2322,2)
(2323,1)
(2324,7)
(2325,1)
(2326,3)
(2327,1)
(2328,4)
(2329,9)
(2330,2)
(2331,1)
(2332,1)
(2333,1)
(2334,1)
(2335,23)
(2336,1)
(2337,1)
(2338,4)
(2339,1)
(2340,4)
(2341,3)
(2342,1)
(2343,2)
(2344,2)
(2345,2)
(2346,1)
(2347,3)
(2348,1)
(2349,1)
(2350,5)
(2351,1)
(2352,1)
(2353,1)
(2354,6)
(2355,106)
(2356,1)
(2357,1)
(2358,1)
(2359,7)
(2360,2)
(2361,18)
(2362,1)
(2363,1)
(2364,1)
(2365,4)
(2366,1)
(2367,2)
(2368,4)
(2369,20)
(2370,2)
(2371,1)
(2372,3)
(2373,1)
(2374,5)
(2375,1)
(2376,3)
(2377,1)
(2378,50)
(2379,1)
(2380,2)
(2381,14)
(2382,2)
(2383,1)
(2384,1)
(2385,2)
(2386,1)
(2387,2)
(2388,2)
(2389,1)
(2390,1)
(2391,3)
(2392,3)
(2393,1)
(2394,1)
(2395,4)
(2396,1)
(2397,1)
(2398,1)
(2399,13)
(2400,8)
(2401,3)
(2402,2)
(2403,1)
(2404,8)
(2405,5)
(2406,1)
(2407,6)
(2408,1)
(2409,50)
(2410,1)
(2411,2)
(2412,3)
(2413,8)
(2414,1)
(2415,3)
(2416,5)
(2417,2)
(2418,1)
(2419,8)
(2420,8)
(2421,1)
(2422,1)
(2423,10)
(2424,2)
(2425,1)
(2426,1)
(2427,1)
(2428,2)
(2429,13)
(2430,1)
(2431,4)
(2432,10)
(2433,1)
(2434,1)
(2435,1)
(2436,1)
(2437,26)
(2438,2)
(2439,22)
(2440,3)
(2441,7)
(2442,6)
(2443,1)
(2444,2)
(2445,3)
(2446,28)
(2447,3)
(2448,17)
(2449,3)
(2450,1)
(2451,1)
(2452,1)
(2453,4)
(2454,1)
(2455,5)
(2456,2)
(2457,4)
(2458,5)
(2459,1)
(2460,2)
(2461,1)
(2462,1)
(2463,1)
(2464,4)
(2465,1)
(2466,2)
(2467,5)
(2468,1)
(2469,1)
(2470,1)
(2471,4)
(2472,1)
(2473,2)
(2474,5)
(2475,2)
(2476,193)
(2477,2)
(2478,1)
(2479,47)
(2480,1)
(2481,4)
(2482,1)
(2483,6)
(2484,1)
(2485,4)
(2486,1)
(2487,6)
(2488,23)
(2489,4)
(2490,1)
(2491,20)
(2492,2)
(2493,3)
(2494,32)
(2495,1)
(2496,6)
(2497,1)
(2498,4)
(2499,1)
(2500,3)
(2501,1)
(2502,10)
(2503,1)
(2504,3)
(2505,1)
(2506,1)
(2507,2)
(2508,5)
(2509,2)
(2510,1)
(2511,1)
(2512,1)
(2513,93)
(2514,1)
(2515,1)
(2516,11)
(2517,8)
(2518,1)
(2519,1)
(2520,1)
(2521,1)
(2522,2)
(2523,15)
(2524,4)
(2525,1)
(2526,7)
(2527,1)
(2528,3)
(2529,2)
(2530,1)
(2531,1)
(2532,1)
(2533,9)
(2534,10)
(2535,1)
(2536,6)
(2537,1)
(2538,4)
(2539,5)
(2540,3)
(2541,1)
(2542,11)
(2543,1)
(2544,6)
(2545,5)
(2546,1)
(2547,1)
(2548,1)
(2549,1)
(2550,3)
(2551,1)
(2552,152)
(2553,3)
(2554,1)
(2555,4)
(2556,3)
(2557,7)
(2558,1)
(2559,473)
(2560,1)
(2561,1)
(2562,1)
(2563,3)
(2564,108)
(2565,2)
(2566,1)
(2567,3)
(2568,3)
(2569,3)
(2570,6)
(2571,1)
(2572,1)
(2573,1)
(2574,18)
(2575,1)
(2576,51)
(2577,2)
(2578,2)
(2579,5)
(2580,2)
(2581,2)
(2582,1)
(2583,1)
(2584,15)
(2585,6)
(2586,10)
(2587,1)
(2588,6)
(2589,1)
(2590,1)
(2591,6)
(2592,8)
(2593,2)
(2594,33)
(2595,1)
(2596,6)
(2597,2)
(2598,5)
(2599,3)
(2600,1)
(2601,13)
(2602,1)
(2603,2)
(2604,1)
(2605,2)
(2606,3)
(2607,2)
(2608,1)
(2609,5)
(2610,1)
(2611,2)
(2612,1)
(2613,2)
(2614,1)
(2615,10)
(2616,4)
(2617,2)
(2618,1)
(2619,2)
(2620,6)
(2621,23)
(2622,4)
(2623,1)
(2624,3)
(2625,1)
(2626,5)
(2627,1)
(2628,3)
(2629,5)
(2630,3)
(2631,1)
(2632,3)
(2633,2)
(2634,5)
(2635,8)
(2636,1)
(2637,4)
(2638,5)
(2639,1)
(2640,1)
(2641,18)
(2642,6)
(2643,1)
(2644,1)
(2645,43)
(2646,1)
(2647,8)
(2648,1)
(2649,22)
(2650,1)
(2651,9)
(2652,5)
(2653,1)
(2654,2)
(2655,1)
(2656,15)
(2657,16)
(2658,1)
(2659,1)
(2660,5)
(2661,4)
(2662,3)
(2663,7)
(2664,1)
(2665,1)
(2666,1)
(2667,4)
(2668,1)
(2669,1)
(2670,3)
(2671,3)
(2672,1)
(2673,2)
(2674,16)
(2675,2)
(2676,7)
(2677,1)
(2678,17)
(2679,3)
(2680,28)
(2681,5)
(2682,15)
(2683,5)
(2684,1)
(2685,8)
(2686,3)
(2687,1)
(2688,141)
(2689,1)
(2690,9)
(2691,7)
(2692,2)
(2693,5)
(2694,1)
(2695,1)
(2696,7)
(2697,5)
(2698,30)
(2699,1)
(2700,6)
(2701,2)
(2702,2)
(2703,6)
(2704,1)
(2705,4)
(2706,3)
(2707,3)
(2708,10)
(2709,22)
(2710,14)
(2711,1)
(2712,2)
(2713,3)
(2714,21)
(2715,4)
(2716,1)
(2717,1)
(2718,1)
(2719,12)
(2720,1)
(2721,9)
(2722,4)
(2723,2)
(2724,1)
(2725,7)
(2726,1)
(2727,1)
(2728,1)
(2729,10)
(2730,1)
(2731,3)
(2732,1)
(2733,1)
(2734,1)
(2735,1)
(2736,1)
(2737,1)
(2738,6)
(2739,1)
(2740,10)
(2741,1)
(2742,7)
(2743,8)
(2744,2)
(2745,1)
(2746,1)
(2747,1)
(2748,5)
(2749,8)
(2750,5)
(2751,9)
(2752,37)
(2753,4)
(2754,1)
(2755,17)
(2756,1)
(2757,2)
(2758,1)
(2759,3)
(2760,1)
(2761,5)
(2762,2)
(2763,1)
(2764,4)
(2765,15)
(2766,2)
(2767,2)
(2768,5)
(2769,1)
(2770,1)
(2771,1)
(2772,6)
(2773,1)
(2774,1)
(2775,20)
(2776,48)
(2777,1)
(2778,5)
(2779,17)
(2780,2)
(2781,7)
(2782,7)
(2783,1)
(2784,16)
(2785,1)
(2786,37)
(2787,3)
(2788,2)
(2789,1)
(2790,2)
(2791,5)
(2792,1)
(2793,1)
(2794,1)
(2795,4)
(2796,3)
(2797,2)
(2798,3)
(2799,16)
(2800,1)
(2801,2)
(2802,18)
(2803,2)
(2804,1)
(2805,1)
(2806,1)
(2807,1)
(2808,1)
(2809,4)
(2810,1)
(2811,3)
(2812,5)
(2813,1)
(2814,2)
(2815,23)
(2816,2)
(2817,3)
(2818,1)
(2819,4)
(2820,13)
(2821,7)
(2822,1)
(2823,5)
(2824,1)
(2825,2)
(2826,1)
(2827,1)
(2828,30)
(2829,1)
(2830,7)
(2831,4)
(2832,1)
(2833,1)
(2834,1)
(2835,15)
(2836,1)
(2837,17)
(2838,1)
(2839,4)
(2840,1)
(2841,1)
(2842,1)
(2843,2)
(2844,188)
(2845,1)
(2846,5)
(2847,2)
(2848,2)
(2849,19)
(2850,2)
(2851,1)
(2852,2)
(2853,1)
(2854,70)
(2855,1)
(2856,2)
(2857,1)
(2858,2)
(2859,3)
(2860,1)
(2861,4)
(2862,1)
(2863,1)
(2864,1)
(2865,4)
(2866,1)
(2867,3)
(2868,1)
(2869,1)
(2870,2)
(2871,1)
(2872,1)
(2873,5)
(2874,5)
(2875,2)
(2876,1)
(2877,2)
(2878,7)
(2879,2)
(2880,2)
(2881,1)
(2882,1)
(2883,2)
(2884,2)
(2885,1)
(2886,31)
(2887,8)
(2888,1)
(2889,1)
(2890,3)
(2891,1)
(2892,1)
(2893,1)
(2894,1)
(2895,3)
(2896,15)
(2897,2)
(2898,1)
(2899,3)
(2900,1)
(2901,1)
(2902,3)
(2903,24)
(2904,4)
(2905,1)
(2906,1)
(2907,7)
(2908,2)
(2909,12)
(2910,4)
(2911,2)
(2912,2)
(2913,1)
(2914,15)
(2915,1)
(2916,1)
(2917,1)
(2918,1)
(2919,2)
(2920,1)
(2921,9)
(2922,1)
(2923,2)
(2924,2)
(2925,3)
(2926,1)
(2927,2)
(2928,9)
(2929,1)
(2930,1)
(2931,3)
(2932,1)
(2933,1)
(2934,7)
(2935,1)
(2936,12)
(2937,1)
(2938,3)
(2939,1)
(2940,2)
(2941,1)
(2942,3)
(2943,6)
(2944,6)
(2945,1)
(2946,1)
(2947,1)
(2948,1)
(2949,10)
(2950,2)
(2951,10)
(2952,1)
(2953,2)
(2954,2)
(2955,2)
(2956,5)
(2957,12)
(2958,1)
(2959,2)
(2960,3)
(2961,4)
(2962,10)
(2963,1)
(2964,1)
(2965,3)
(2966,2)
(2967,4)
(2968,1)
(2969,37)
(2970,1)
(2971,4)
(2972,2)
(2973,1)
(2974,1)
(2975,67)
(2976,1)
(2977,1)
(2978,6)
(2979,2)
(2980,1)
(2981,2)
(2982,2)
(2983,3)
(2984,1)
(2985,2)
(2986,2)
(2987,1)
(2988,5)
(2989,2)
(2990,2)
(2991,1)
(2992,1)
(2993,6)
(2994,2)
(2995,1)
(2996,1)
(2997,47)
(2998,57)
(2999,1)
(3000,1)
(3001,1)
(3002,1)
(3003,2)
(3004,2)
(3005,7)
(3006,5)
(3007,2)
(3008,2)
(3009,2)
(3010,3)
(3011,7)
(3012,1)
(3013,4)
(3014,1)
(3015,1)
(3016,6)
(3017,1)
(3018,4)
(3019,1)
(3020,3)
(3021,1)
(3022,1)
(3023,1)
(3024,4)
(3025,16)
(3026,49)
(3027,1)
(3028,1)
(3029,1)
(3030,1)
(3031,2)
(3032,1)
(3033,2)
(3034,1)
(3035,3)
(3036,1)
(3037,2)
(3038,1)
(3039,1)
(3040,38)
(3041,2)
(3042,3)
(3043,2)
(3044,3)
(3045,25)
(3046,6)
(3047,1)
(3048,1)
(3049,12)
(3050,3)
(3051,5)
(3052,3)
(3053,4)
(3054,7)
(3055,1)
(3056,1)
(3057,2)
(3058,7)
(3059,1)
(3060,9)
(3061,1)
(3062,5)
(3063,2)
(3064,1)
(3065,1)
(3066,1)
(3067,33)
(3068,2)
(3069,6)
(3070,3)
(3071,1)
(3072,10)
(3073,1)
(3074,1)
(3075,2)
(3076,43)
(3077,2)
(3078,1)
(3079,1)
(3080,2)
(3081,3)
(3082,1)
(3083,4)
(3084,310)
(3085,2)
(3086,7)
(3087,2)
(3088,53)
(3089,211)
(3090,2)
(3091,2)
(3092,2)
(3093,1)
(3094,1)
(3095,3)
(3096,7)
(3097,1)
(3098,1)
(3099,8)
(3100,2)
(3101,3)
(3102,2)
(3103,2)
(3104,1)
(3105,2)
(3106,1)
(3107,2)
(3108,1)
(3109,9)
(3110,3)
(3111,11)
(3112,1)
(3113,2)
(3114,1)
(3115,2)
(3116,4)
(3117,1)
(3118,1)
(3119,1)
(3120,1)
(3121,5)
(3122,2)
(3123,2)
(3124,1)
(3125,17)
(3126,1)
(3127,1)
(3128,1)
(3129,2)
(3130,1)
(3131,1)
(3132,1)
(3133,1)
(3134,1)
(3135,6)
(3136,4)
(3137,3)
(3138,3)
(3139,11)
(3140,23)
(3141,2)
(3142,1)
(3143,5)
(3144,12)
(3145,21)
(3146,2)
(3147,1)
(3148,2)
(3149,3)
(3150,6)
(3151,5)
(3152,1)
(3153,1)
(3154,1)
(3155,1)
(3156,1)
(3157,210)
(3158,15)
(3159,1)
(3160,1)
(3161,16)
(3162,3)
(3163,1)
(3164,2)
(3165,4)
(3166,1)
(3167,2)
(3168,20)
(3169,3)
(3170,3)
(3171,3)
(3172,3)
(3173,3)
(3174,1)
(3175,23)
(3176,29)
(3177,1)
(3178,23)
(3179,24)
(3180,1)
(3181,2)
(3182,3)
(3183,1)
(3184,2)
(3185,7)
(3186,1)
(3187,5)
(3188,80)
(3189,1)
(3190,2)
(3191,4)
(3192,2)
(3193,2)
(3194,32)
(3195,2)
(3196,4)
(3197,16)
(3198,3)
(3199,46)
(3200,2)
(3201,5)
(3202,1)
(3203,113)
(3204,4)
(3205,1)
(3206,6)
(3207,1)
(3208,1)
(3209,2)
(3210,1)
(3211,1)
(3212,1)
(3213,16)
(3214,1)
(3215,2)
(3216,1)
(3217,5)
(3218,4)
(3219,7)
(3220,1)
(3221,1)
(3222,5)
(3223,1)
(3224,31)
(3225,1)
(3226,2)
(3227,1)
(3228,3)
(3229,1)
(3230,14)
(3231,3)
(3232,1)
(3233,2)
(3234,5)
(3235,1)
(3236,1)
(3237,17)
(3238,3)
(3239,2)
(3240,3)
(3241,1)
(3242,2)
(3243,10)
(3244,2)
(3245,2)
(3246,1)
(3247,1)
(3248,325)
(3249,1)
(3250,85)
(3251,3)
(3252,1)
(3253,4)
(3254,55)
(3255,3)
(3256,1)
(3257,3)
(3258,14)
(3259,1)
(3260,5)
(3261,1)
(3262,6)
(3263,4)
(3264,6)
(3265,30)
(3266,3)
(3267,1)
(3268,11)
(3269,1)
(3270,1)
(3271,1)
(3272,1)
(3273,1722)
(3274,1)
(3275,87)
(3276,24)
(3277,5)
(3278,1)
(3279,1)
(3280,16)
(3281,1)
(3282,15)
(3283,23)
(3284,8)
(3285,3)
(3286,3)
(3287,15)
(3288,1)
(3289,1)
(3290,292)
(3291,2)
(3292,6)
(3293,2)
(3294,1)
(3295,98)
(3296,3)
(3297,1)
(3298,2)
(3299,4)
(3300,1)
(3301,5)
(3302,2)
(3303,1)
(3304,1)
(3305,1)
(3306,1)
(3307,2)
(3308,2)
(3309,2)
(3310,1)
(3311,2)
(3312,8)
(3313,1)
(3314,2)
(3315,33)
(3316,3)
(3317,3)
(3318,2)
(3319,3)
(3320,9)
(3321,6)
(3322,4)
(3323,4)
(3324,5)
(3325,7)
(3326,1)
(3327,13)
(3328,7)
(3329,1)
(3330,2)
(3331,2)
(3332,21)
(3333,4)
(3334,1)
(3335,8)
(3336,3)
(3337,19)
(3338,7)
(3339,1)
(3340,1)
(3341,50)
(3342,1)
(3343,3)
(3344,1)
(3345,1)
(3346,17)
(3347,1)
(3348,4)
(3349,5)
(3350,2)
(3351,3)
(3352,1)
(3353,2)
(3354,2)
(3355,1)
(3356,18)
(3357,4)
(3358,38)
(3359,1)
(3360,33)
(3361,4)
(3362,2)
(3363,1)
(3364,57)
(3365,1)
(3366,1)
(3367,6)
(3368,1)
(3369,1)
(3370,4)
(3371,1)
(3372,2)
(3373,104)
(3374,3)
(3375,5)
(3376,8)
(3377,1)
(3378,1)
(3379,7)
(3380,1)
(3381,4)
(3382,1)
(3383,52)
(3384,1)
(3385,5)
(3386,1)
(3387,5)
(3388,1)
(3389,4)
(3390,84)
(3391,1)
(3392,2)
(3393,8)
(3394,8)
(3395,2)
(3396,1)
(3397,1)
(3398,1)
(3399,1)
(3400,2)
(3401,1)
(3402,111)
(3403,1)
(3404,12)
(3405,1)
(3406,1)
(3407,18)
(3408,4)
(3409,2)
(3410,3)
(3411,1)
(3412,9)
(3413,2)
(3414,1)
(3415,40)
(3416,1)
(3417,1)
(3418,1)
(3419,1)
(3420,2)
(3421,1)
(3422,1)
(3423,1)
(3424,9)
(3425,1)
(3426,5)
(3427,1)
(3428,3)
(3429,2)
(3430,2)
(3431,2)
(3432,1)
(3433,1)
(3434,204)
(3435,36)
(3436,1)
(3437,1)
(3438,4)
(3439,118)
(3440,1)
(3441,8)
(3442,3)
(3443,2)
(3444,1)
(3445,12)
(3446,1)
(3447,1)
(3448,1)
(3449,2)
(3450,1)
(3451,31)
(3452,1)
(3453,4)
(3454,5)
(3455,1)
(3456,11)
(3457,2)
(3458,55)
(3459,1)
(3460,17)
(3461,1)
(3462,1)
(3463,1)
(3464,6)
(3465,6)
(3466,1)
(3467,4)
(3468,5)
(3469,8)
(3470,1)
(3471,5)
(3472,1)
(3473,14)
(3474,1)
(3475,1)
(3476,3)
(3477,2)
(3478,5)
(3479,1)
(3480,1)
(3481,1)
(3482,3)
(3483,1)
(3484,1)
(3485,2)
(3486,1)
(3487,2)
(3488,5)
(3489,1)
(3490,1)
(3491,5)
(3492,20)
(3493,11)
(3494,1)
(3495,1)
(3496,2)
(3497,1)
(3498,1)
(3499,2)
(3500,1)
(3501,3)
(3502,4)
(3503,46)
(3504,2)
(3505,4)
(3506,1)
(3507,1)
(3508,1)
(3509,10)
(3510,2)
(3511,1)
(3512,5)
(3513,1)
(3514,2)
(3515,4)
(3516,22)
(3517,2)
(3518,7)
(3519,1)
(3520,1)
(3521,1)
(3522,10)
(3523,1)
(3524,1)
(3525,1)
(3526,1)
(3527,2)
(3528,1)
(3529,1)
(3530,2)
(3531,1)
(3532,2)
(3533,10)
(3534,11)
(3535,7)
(3536,3)
(3537,1)
(3538,1)
(3539,1)
(3540,7)
(3541,1)
(3542,1)
(3543,8)
(3544,1)
(3545,8)
(3546,1)
(3547,2)
(3548,2)
(3549,3)
(3550,6)
(3551,2)
(3552,36)
(3553,1)
(3554,2)
(3555,1)
(3556,4)
(3557,3)
(3558,1)
(3559,1)
(3560,1)
(3561,1)
(3562,1)
(3563,4)
(3564,2)
(3565,3)
(3566,1)
(3567,7)
(3568,3)
(3569,4)
(3570,4)
(3571,1)
(3572,1)
(3573,1)
(3574,2)
(3575,54)
(3576,16)
(3577,1)
(3578,7)
(3579,19)
(3580,2)
(3581,4)
(3582,1)
(3583,1)
(3584,1)
(3585,2)
(3586,7)
(3587,1)
(3588,1)
(3589,5)
(3590,3)
(3591,4)
(3592,1)
(3593,4)
(3594,18)
(3595,1)
(3596,1)
(3597,1)
(3598,1)
(3599,1)
(3600,8)
(3601,3)
(3602,1)
(3603,8)
(3604,1)
(3605,2)
(3606,1)
(3607,1)
(3608,4)
(3609,1)
(3610,1)
(3611,1)
(3612,2)
(3613,3)
(3614,7)
(3615,6)
(3616,1)
(3617,1)
(3618,8)
(3619,2)
(3620,3)
(3621,2)
(3622,13)
(3623,1)
(3624,1)
(3625,1)
(3626,1)
(3627,7)
(3628,1)
(3629,3)
(3630,1)
(3631,10)
(3632,2)
(3633,1)
(3634,3)
(3635,2)
(3636,5)
(3637,1)
(3638,1)
(3639,1)
(3640,2)
(3641,142)
(3642,2)
(3643,1)
(3644,1)
(3645,1)
(3646,3)
(3647,7)
(3648,1)
(3649,16)
(3650,4)
(3651,1)
(3652,84)
(3653,1)
(3654,14)
(3655,1)
(3656,39)
(3657,1)
(3658,1)
(3659,33)
(3660,1)
(3661,1)
(3662,1)
(3663,1)
(3664,5)
(3665,1)
(3666,2)
(3667,2)
(3668,6)
(3669,1)
(3670,1)
(3671,5)
(3672,1)
(3673,1)
(3674,1)
(3675,4)
(3676,2)
(3677,2)
(3678,1)
(3679,4)
(3680,5)
(3681,1)
(3682,2)
(3683,1)
(3684,3)
(3685,1)
(3686,1)
(3687,1)
(3688,10)
(3689,3)
(3690,2)
(3691,1)
(3692,9)
(3693,2)
(3694,10)
(3695,1)
(3696,6)
(3697,1)
(3698,1)
(3699,1)
(3700,1)
(3701,2)
(3702,2)
(3703,14)
(3704,3)
(3705,1)
(3706,5)
(3707,2)
(3708,4)
(3709,1)
(3710,3)
(3711,29)
(3712,2)
(3713,2)
(3714,2)
(3715,4)
(3716,1)
(3717,18)
(3718,1)
(3719,4)
(3720,1)
(3721,1)
(3722,2)
(3723,3)
(3724,3)
(3725,4)
(3726,1)
(3727,3)
(3728,2)
(3729,1)
(3730,1)
(3731,1)
(3732,2)
(3733,4)
(3734,1)
(3735,1)
(3736,1)
(3737,1)
(3738,46)
(3739,1)
(3740,1)
(3741,3)
(3742,4)
(3743,3)
(3744,212)
(3745,3)
(3746,1)
(3747,2)
(3748,1)
(3749,1)
(3750,4)
(3751,8)
(3752,1)
(3753,74)
(3754,1)
(3755,2)
(3756,1)
(3757,5)
(3758,1)
(3759,1)
(3760,9)
(3761,1)
(3762,1)
(3763,1)
(3764,1)
(3765,3)
(3766,80)
(3767,2)
(3768,1)
(3769,3)
(3770,1)
(3771,1)
(3772,2)
(3773,2)
(3774,4)
(3775,4)
(3776,1)
(3777,2159)
(3778,5)
(3779,8)
(3780,4)
(3781,1)
(3782,1)
(3783,4)
(3784,2)
(3785,2)
(3786,5)
(3787,1)
(3788,5)
(3789,2)
(3790,2)
(3791,2)
(3792,44)
(3793,1)
(3794,1)
(3795,1)
(3796,23)
(3797,2)
(3798,1)
(3799,6)
(3800,1)
(3801,1)
(3802,1)
(3803,13)
(3804,46)
(3805,2)
(3806,2)
(3807,7)
(3808,3)
(3809,18)
(3810,1)
(3811,8277)
(3812,35)
(3813,29)
(3814,2)
(3815,1)
(3816,2)
(3817,2)
(3818,6)
(3819,1)
(3820,5)
(3821,2)
(3822,1)
(3823,5)
(3824,2)
(3825,242)
(3826,4)
(3827,1)
(3828,4)
(3829,1)
(3830,1)
(3831,4)
(3832,1)
(3833,7)
(3834,1)
(3835,1)
(3836,2)
(3837,3)
(3838,1)
(3839,1)
(3840,1)
(3841,7)
(3842,1)
(3843,28)
(3844,1)
(3845,50)
(3846,10)
(3847,2)
(3848,37)
(3849,13)
(3850,1)
(3851,1)
(3852,1)
(3853,2)
(3854,2)
(3855,2)
(3856,3)
(3857,1)
(3858,1)
(3859,1)
(3860,5)
(3861,2)
(3862,1)
(3863,4)
(3864,1)
(3865,1)
(3866,520)
(3867,10)
(3868,2)
(3869,8)
(3870,1)
(3871,4)
(3872,1)
(3873,39)
(3874,3)
(3875,1)
(3876,1)
(3877,6)
(3878,1)
(3879,1)
(3880,1)
(3881,9)
(3882,1)
(3883,1)
(3884,7)
(3885,10)
(3886,1)
(3887,1)
(3888,5)
(3889,1)
(3890,1)
(3891,2)
(3892,6)
(3893,2)
(3894,5)
(3895,5)
(3896,4)
(3897,1)
(3898,12)
(3899,1)
(3900,6)
(3901,2)
(3902,4)
(3903,3)
(3904,1)
(3905,1)
(3906,9)
(3907,1)
(3908,1)
(3909,1)
(3910,1)
(3911,1)
(3912,3)
(3913,5)
(3914,1)
(3915,588)
(3916,1)
(3917,3)
(3918,1)
(3919,6)
(3920,1)
(3921,8)
(3922,8)
(3923,1)
(3924,2)
(3925,1)
(3926,2)
(3927,1)
(3928,1)
(3929,7)
(3930,4)
(3931,1)
(3932,13)
(3933,1)
(3934,58)
(3935,1)
(3936,4)
(3937,1)
(3938,6)
(3939,5)
(3940,1)
(3941,17)
(3942,1)
(3943,1)
(3944,1)
(3945,63)
(3946,1)
(3947,4)
(3948,2)
(3949,1)
(3950,2)
(3951,14)
(3952,1)
(3953,3)
(3954,5)
(3955,1)
(3956,1)
(3957,61)
(3958,1)
(3959,1)
(3960,3)
(3961,5)
(3962,2)
(3963,3)
(3964,1)
(3965,2)
(3966,11)
(3967,1)
(3968,2)
(3969,3)
(3970,1)
(3971,1)
(3972,2)
(3973,7)
(3974,2)
(3975,1)
(3976,2)
(3977,4)
(3978,1)
(3979,10)
(3980,1)
(3981,5)
(3982,1)
(3983,2)
(3984,2)
(3985,1)
(3986,5)
(3987,1)
(3988,1)
(3989,5)
(3990,1)
(3991,1)
(3992,7)
(3993,1)
(3994,1)
(3995,4)
(3996,11)
(3997,1)
(3998,1)
(3999,1)
(4000,3)
(4001,2)
(4002,6)
(4003,1)
(4004,3)
(4005,2)
(4006,1)
(4007,4)
(4008,6)
(4009,2)
(4010,1)
(4011,7)
(4012,1)
(4013,17)
(4014,12)
(4015,1)
(4016,1)
(4017,7)
(4018,7)
(4019,1431)
(4020,5)
(4021,1)
(4022,10)
(4023,2)
(4024,4)
(4025,9)
(4026,1)
(4027,7)
(4028,2)
(4029,2)
(4030,5)
(4031,1)
(4032,1)
(4033,1)
(4034,3)
(4035,1)
(4036,8)
(4037,1)
(4038,1)
(4039,1)
(4040,1)
(4041,17)
(4042,1)
(4043,1)
(4044,1)
(4045,1)
(4046,1)
(4047,3)
(4048,1)
(4049,1)
(4050,2)
(4051,3)
(4052,73)
(4053,7)
(4054,4)
(4055,1)
(4056,2)
(4057,1)
(4058,5)
(4059,1)
(4060,2)
(4061,1)
(4062,1)
(4063,1)
(4064,2)
(4065,3)
(4066,4)
(4067,6)
(4068,1)
(4069,1)
(4070,1)
(4071,3)
(4072,1)
(4073,2)
(4074,10)
(4075,21)
(4076,9)
(4077,3)
(4078,1)
(4079,5)
(4080,1)
(4081,1)
(4082,7)
(4083,6)
(4084,3)
(4085,4)
(4086,19)
(4087,11)
(4088,1)
(4089,1)
(4090,1)
(4091,6)
(4092,5)
(4093,3)
(4094,1)
(4095,8)
(4096,4)
(4097,2)
(4098,1)
(4099,1)
(4100,1)
(4101,1)
(4102,2)
(4103,1)
(4104,2)
(4105,4)
(4106,12)
(4107,3)
(4108,6)
(4109,1)
(4110,1)
(4111,5)
(4112,1)
(4113,1)
(4114,1)
(4115,1)
(4116,1)
(4117,1)
(4118,3)
(4119,9)
(4120,1)
(4121,1)
(4122,92)
(4123,3)
(4124,26)
(4125,1)
(4126,212)
(4127,2)
(4128,1)
